Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,year
06/21/2017,Completed,07/14/2017,17-04107487,Abandoned Vehicle Complaint,S803321,Chevrolet,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,3215 N NORMANDY AVE,60634,1131189.15250473,1920633.21892534,36,16,17,NA,41.93869026888,-87.79312670496,"(-87.79312670496432, 41.93869026888061)",2017
03/09/2017,Completed,04/28/2017,17-01302235,Abandoned Vehicle Complaint,S238071,Jeep/Cherokee,Red,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,3635 N LAVERGNE AVE,60641,1142380.33637985,1923828.86107681,30,16,15,NA,41.94714248377,-87.75190965106,"(-87.75190965106337, 41.94714248377468)",2017
06/02/2017,Completed,06/27/2017,17-03621981,Abandoned Vehicle Complaint,ZZ37273,Honda,Green,FVI - Outcome,Vehicle was moved from original address requested,21,5900 W BYRON ST,60634,1136327.80969839,1925318.29132603,38,16,15,NA,41.95134999207,-87.77439080775,"(-87.7743908077516, 41.95134999207444)",2017
03/09/2017,Completed,04/27/2017,17-01302797,Abandoned Vehicle Complaint,R982050,Jeep/Cherokee,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,3243 N OZARK AVE,60634,1123856.95267266,1920631.4212855,38,16,17,NA,41.93904539557,-87.82008433181,"(-87.8200843318086, 41.93904539557428)",2017
04/17/2017,Completed,05/03/2017,17-02276260,Abandoned Vehicle Complaint,NONE,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,7,4526 W JACKSON BLVD,60624,1146153.33012245,1898300.2977243,28,11,26,NA,41.87703341711,-87.73889163596,"(-87.73889163596321, 41.87703341711132)",2017
06/09/2017,Completed - Dup,06/09/2017,17-03818516,Abandoned Vehicle Complaint,2219916,Cadillac,Gold,FVI - Outcome,Create Work Order,50,5027 W GRAND AVE,60639,1142582.8493671,1912564.15691839,36,25,19,NA,41.91620763076,-87.75210668873,"(-87.75210668872664, 41.916207630763665)",2017
02/16/2017,Completed,03/27/2017,17-00859586,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,2605 N JONES ST,60647,1160348.07992199,1917227.5700261,1,14,22,NA,41.92866450297,-87.68609931983,"(-87.68609931983197, 41.92866450296527)",2017
05/09/2017,Completed,05/30/2017,17-02905962,Abandoned Vehicle Complaint,NO PLATES,Pontiac,Gray,FVI - Outcome,Vehicle was moved from original address requested,10,3141 W FULTON BLVD,60612,1155386.70782256,1901835.05750949,27,12,27,NA,41.88632438484,-87.70546805633,"(-87.70546805632677, 41.88632438484308)",2017
04/14/2017,Completed - Dup,04/17/2017,17-02207064,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Create Work Order,NA,5476 W HIGGINS AVE,60630,1139010.0002086,1931962.68628687,45,16,11,NA,41.96951799801,-87.76415565134,"(-87.76415565134165, 41.9695179980072)",2017
05/10/2017,Completed - Dup,05/10/2017,17-02937996,Abandoned Vehicle Complaint,NONE,Chevrolet,Gray,FVI - Outcome,Create Work Order,21,4911 W WOLFRAM ST,60641,1143150.15519334,1918501.11967022,31,25,19,NA,41.93229621865,-87.74958640768,"(-87.74958640768398, 41.93229621864985)",2017
03/08/2017,Completed,04/12/2017,17-01284783,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Return to Owner - Vehicle,NA,1129 W 103RD ST,60643,1170483.7101059,1836502.08651044,34,22,73,NA,41.70673192647,-87.65128020411,"(-87.65128020410788, 41.706731926473296)",2017
06/02/2017,Completed,06/28/2017,17-03624762,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,5851 S OAK PARK AVE,60638,1132065.56841805,1864980.75417344,13,8,56,NA,41.78517536942,-87.7911673735,"(-87.79116737350076, 41.7851753694187)",2017
04/26/2017,Completed,05/12/2017,17-02539641,Abandoned Vehicle Complaint,L549647,Nissan,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,6840 W WAVELAND AVE,60634,1130030.49910279,1923829.62951789,38,16,17,NA,41.9473715718,-87.79772860166,"(-87.79772860165971, 41.94737157179609)",2017
07/07/2017,Completed,07/14/2017,17-04459182,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,6206 W NORWOOD ST,60646,1133900.99107825,1939788.83998628,39,16,10,NA,41.99113648855,-87.78307184825,"(-87.78307184825297, 41.99113648854528)",2017
03/01/2017,Completed,03/23/2017,17-01157699,Abandoned Vehicle Complaint,Q197412,Dodge,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,21,4353 S FRANCISCO AVE,60632,1157756.34240174,1875649.19139658,15,9,58,NA,41.8139524589,-87.69668610904,"(-87.69668610903513, 41.81395245889832)",2017
01/31/2017,Completed,02/28/2017,17-00572953,Abandoned Vehicle Complaint,S354479,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,7,2915 W MCLEAN AVE,60647,1156548.54340351,1913532.1607033,1,14,22,NA,41.91839860162,-87.70069445744,"(-87.7006944574442, 41.91839860161871)",2017
03/30/2017,Completed - Dup,03/31/2017,17-01806923,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Create Work Order,NA,6056 W EASTWOOD AVE,60630,1135045.53002189,1930234.18002483,38,16,15,NA,41.96485671087,-87.77930004628,"(-87.77930004627699, 41.96485671086667)",2017
05/10/2017,Completed - Dup,05/11/2017,17-02952850,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Create Work Order,NA,2538 W SUMMERDALE AVE,60625,1158376.69112674,1935440.75008811,40,20,4,NA,41.97870322559,-87.69330654887,"(-87.69330654886734, 41.97870322559112)",2017
02/21/2017,Completed,03/22/2017,17-00972863,Abandoned Vehicle Complaint,000000000,Chevrolet,Red,FVI - Outcome,Return to Owner - Vehicle,300,5214 S BISHOP ST,60609,1167550.51537149,1870167.48152919,20,9,61,NA,41.7990560826,-87.661221202,"(-87.66122120200416, 41.79905608259648)",2017
04/11/2017,Completed,04/13/2017,17-02114166,Abandoned Vehicle Complaint,Q621713,Hyundai,Black,FVI - Outcome,Vehicle was moved from original address requested,49,3552 W 38TH PL,60632,1153347.05999584,1878839.29993167,12,9,58,NA,41.82347487531,-87.71380375514,"(-87.71380375514188, 41.82347487530836)",2017
05/23/2017,Completed,06/19/2017,17-03322271,Abandoned Vehicle Complaint,5059 AL,Volvo,Black,FVI - Outcome,Vehicle was moved from original address requested,30,8821 S RIDGELAND AVE,60617,1189406.99482687,1846839.91651872,8,4,48,NA,41.73450105092,-87.58152285691,"(-87.58152285690832, 41.73450105092434)",2017
02/01/2017,Completed,03/15/2017,17-00597715,Abandoned Vehicle Complaint,Q572375,Nissan,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,410 S MORGAN ST,60607,1169840.50998469,1898232.72999227,25,12,28,NA,41.87623499916,-87.65201052126,"(-87.6520105212566, 41.87623499915679)",2017
03/28/2017,Completed,04/24/2017,17-01747746,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,131 S SACRAMENTO BLVD,60612,1156410.9317003,1899145.7369249,27,11,27,NA,41.87881501319,-87.70099843986,"(-87.70099843985535, 41.878815013191335)",2017
05/24/2017,Completed,06/19/2017,17-03372985,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Return to Owner - Vehicle,NA,548 N PINE AVE,60644,1139436.85291085,1903081.85002556,37,15,25,NA,41.89031623623,-87.76353379135,"(-87.76353379135455, 41.890316236226255)",2017
01/26/2017,Completed,03/01/2017,17-00474124,Abandoned Vehicle Complaint,8848,Ford,Brown,FVI - Outcome,Vehicle was moved from original address requested,14,2209 N LAWNDALE AVE,60647,1151347.79477505,1914472.41737375,35,25,22,NA,41.92119687824,-87.71919148371,"(-87.7191914837143, 41.92119687823997)",2017
01/30/2017,Completed,03/07/2017,17-00553118,Abandoned Vehicle Complaint,NONE,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,365,7901 S SACRAMENTO AVE,60652,1157751.84990869,1852041.81386873,18,8,70,NA,41.74968606233,-87.69735783967,"(-87.69735783966753, 41.74968606232663)",2017
06/14/2017,Completed,07/17/2017,17-03926755,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,330 E LOWER WACKER DR,60601,1178561.52809411,1902557.73368375,42,1,32,NA,41.88796454281,-87.61922466225,"(-87.61922466225431, 41.88796454281382)",2017
03/20/2017,Completed,04/26/2017,17-01533104,Abandoned Vehicle Complaint,S372594,Lexus,Silver,FVI - Outcome,Return to Owner - Vehicle,10,3601 N OZANAM AVE,60634,1123441.52002369,1923037.03022804,38,16,17,NA,41.94522383664,-87.82154354196,"(-87.82154354195583, 41.94522383664473)",2017
03/13/2017,Completed,04/24/2017,17-01386855,Abandoned Vehicle Complaint,NA,Mercedes,Gray,NA,NA,30,9625 S EUCLID AVE,60617,1190861.82658712,1841528.22788249,7,4,51,NA,41.71985901954,-87.5763639254,"(-87.57636392540246, 41.71985901953639)",2017
07/25/2017,Completed - Dup,07/26/2017,17-04899867,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,3317 S SEELEY AVE,60608,1163222.57010101,1882672.07739409,12,9,59,NA,41.83346624888,-87.67644649865,"(-87.67644649864722, 41.83346624888042)",2017
06/21/2017,Completed,07/13/2017,17-04105863,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,6413 S KEATING AVE,60629,1145814.44456601,1861661.57788184,13,8,64,NA,41.77619669772,-87.74085285838,"(-87.740852858377, 41.77619669772333)",2017
07/19/2017,Completed - Dup,07/20/2017,17-04772913,Abandoned Vehicle Complaint,?,Toyota,Gray,FVI - Outcome,Create Work Order,22,525 N HARTLAND CT,60622,1164526.77993117,1903668.9346096,1,12,24,NA,41.89170177816,-87.67108633192,"(-87.67108633191549, 41.891701778155266)",2017
05/08/2017,Completed,05/25/2017,17-02874911,Abandoned Vehicle Complaint,7134412,Chevrolet,Gray,FVI - Outcome,Return to Owner - Vehicle,13,7307 S SEELEY AVE,60636,1163957.66602159,1856194.07477768,17,7,67,NA,41.76088495738,-87.6744994568,"(-87.67449945679763, 41.76088495737685)",2017
02/10/2017,Completed,03/30/2017,17-00747683,Abandoned Vehicle Complaint,DJIW37,Tennessee Trailer,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,4064 W WAVELAND AVE,60641,1148500.81682229,1924281.63893056,45,17,16,NA,41.94827870026,-87.73000665707,"(-87.73000665707286, 41.948278700256076)",2017
03/08/2017,Completed,03/21/2017,17-01286591,Abandoned Vehicle Complaint,NO PLATE,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,60,410 N AVERS AVE,60624,1150650.14001774,1902507.74000427,37,11,23,NA,41.88852100831,-87.72236471302,"(-87.7223647130244, 41.88852100830639)",2017
07/03/2017,Completed,07/21/2017,17-04398098,Abandoned Vehicle Complaint,S24066,Legacy Unknown,Red,FVI - Outcome,Vehicle was moved from original address requested,14,4359 S HOMAN AVE,60632,1154411.42903001,1875535.89612535,14,8,58,NA,41.81364583061,-87.7089496664,"(-87.70894966639898, 41.8136458306142)",2017
06/13/2017,Completed,06/30/2017,17-03919494,Abandoned Vehicle Complaint,N854474,Toyota,Blue,FVI - Outcome,NA,14,5320 S AVERS AVE,60632,1151607.13080781,1869056.45489096,23,8,62,NA,41.79627310775,-87.71971509927,"(-87.71971509926873, 41.79627310775471)",2017
02/02/2017,Completed,05/01/2017,17-00622761,Abandoned Vehicle Complaint,G450225,Audi,Gold,NA,NA,20,510 S WESTERN AVE,60612,1160478.42141511,1897661.80401725,28,11,28,NA,41.87462618311,-87.68640423949,"(-87.68640423948591, 41.8746261831121)",2017
05/09/2017,Completed,05/23/2017,17-02891708,Abandoned Vehicle Complaint,ZZ22114,Volkswagen,Burgundy,FVI - Outcome,Create Work Order,20,6612 W SCHOOL ST,60634,1131658.39762317,1921100.02989039,36,16,17,NA,41.93985513749,-87.79165640591,"(-87.79165640591285, 41.93985513748619)",2017
05/26/2017,Completed,06/16/2017,17-03439812,Abandoned Vehicle Complaint,EH9509,NA,Black,FVI - Outcome,Vehicle was moved from original address requested,20,2650 N HAMLIN AVE,60647,1150608.41278092,1917017.8683781,31,25,22,NA,41.92972414226,-87.72217766108,"(-87.72217766107879, 41.929724142255054)",2017
04/01/2017,Completed - Dup,04/03/2017,17-01859395,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Create Work Order,NA,819 W 83RD ST,60620,1172209.04001621,1849818.70371582,21,6,71,NA,41.74323569901,-87.64466619661,"(-87.64466619660891, 41.74323569900938)",2017
03/31/2017,Completed,05/01/2017,17-01828538,Abandoned Vehicle Complaint,R466380,Toyota,Red,FVI - Outcome,Vehicle was moved from original address requested,60,3012 W 41ST ST,60632,1156948.58447402,1877297.55006826,12,9,58,NA,41.81917813899,-87.70005453894,"(-87.70005453894073, 41.81917813898779)",2017
04/11/2017,Completed,04/19/2017,17-02110087,Abandoned Vehicle Complaint,P677496,Toyota,Tan,FVI - Outcome,Return to Owner - Vehicle,20,4160 S LAKE PARK AVE,60653,1184176.84701857,1877272.12281904,4,2,36,NA,41.81825340408,-87.59995549484,"(-87.59995549484475, 41.8182534040773)",2017
04/26/2017,Completed,05/19/2017,17-02530691,Abandoned Vehicle Complaint,Q845221,Buick,Black,FVI - Outcome,Vehicle was moved from original address requested,15,5242 N MAGNOLIA AVE,60640,1167020.36013057,1934953.72717161,48,20,77,NA,41.9775804731,-87.66132298387,"(-87.66132298387025, 41.97758047310117)",2017
04/21/2017,Completed - Dup,04/24/2017,17-02382131,Abandoned Vehicle Complaint,G814005,Chrysler,Gray,FVI - Outcome,Create Work Order,35,6524 W DIVERSEY AVE,60707,1132327.62980584,1917895.88497942,36,25,19,NA,41.93105341355,-87.78913907484,"(-87.7891390748435, 41.93105341354956)",2017
04/10/2017,Completed,05/12/2017,17-02087322,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,1934 S KEELER AVE,60623,1148691.90442869,1890237.8100989,24,10,29,NA,41.85436668523,-87.72985896566,"(-87.7298589656588, 41.8543666852339)",2017
04/07/2017,Completed,04/27/2017,17-02009167,Abandoned Vehicle Complaint,V684478,Toyota,Green,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,3103 S PARNELL AVE,60616,1173131.33341882,1884344.40229036,11,9,60,NA,41.83797827257,-87.64004636382,"(-87.64004636381695, 41.83797827256584)",2017
04/13/2017,Completed - Dup,05/15/2017,17-02182247,Abandoned Vehicle Complaint,NA,NA,NA,Place 7 Day Sticker,Follow on Activity was created,NA,2747 W WASHINGTON BLVD,60612,1158051.37011805,1900568.81728471,27,12,27,NA,41.88279399933,-87.69577213917,"(-87.69577213917222, 41.88279399932521)",2017
05/31/2017,Completed - Dup,06/05/2017,17-03572716,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,3831 W 61ST PL,60629,1151886.68200792,1863550.47021137,23,8,65,NA,41.78133346702,-87.7191899565,"(-87.71918995649818, 41.78133346701984)",2017
03/25/2017,Completed,04/27/2017,17-01663588,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Return to Owner - Vehicle,NA,19 N SANGAMON ST,60607,1170094.13498368,1900318.03998252,25,12,28,NA,41.8823403027,-87.65073579067,"(-87.65073579067052, 41.8823403026966)",2017
03/21/2017,Completed,07/03/2017,17-01556841,Abandoned Vehicle Complaint,Q637471,Chevrolet,Black,FVI - Outcome,NA,40,5402 N WOLCOTT AVE,60640,1162839.16616856,1935906.84450103,40,20,4,NA,41.97982153121,-87.67665910345,"(-87.6766591034506, 41.979821531210064)",2017
02/23/2017,Completed,04/07/2017,17-01026048,Abandoned Vehicle Complaint,L753274,Saturn,Red,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,8,3921 W HAYFORD ST,60652,1151372.83267494,1854156.99716736,18,8,70,NA,41.75556437264,-87.72139205086,"(-87.72139205085945, 41.75556437263781)",2017
06/29/2017,Completed,07/21/2017,17-04298740,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,4849 W BLOOMINGDALE AVE,60639,1143580.05012294,1911526.23730451,37,25,25,NA,41.91315306819,-87.74785675038,"(-87.74785675038285, 41.91315306818574)",2017
04/07/2017,Completed - Dup,04/10/2017,17-02021689,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Create Work Order,NA,4739 S KOSTNER AVE,60632,1147824.96992036,1872842.20358949,14,8,57,NA,41.80658104636,-87.73319253197,"(-87.73319253197428, 41.80658104636483)",2017
03/10/2017,Completed,05/12/2017,17-01329282,Abandoned Vehicle Complaint,NA,Mercedes,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,1631 N KINGSBURY ST,60614,1169017.04412082,1911016.37021642,2,18,7,NA,41.91163228767,-87.65457883646,"(-87.65457883645712, 41.9116322876661)",2017
04/10/2017,Completed,05/09/2017,17-02092373,Abandoned Vehicle Complaint,389002D,(Unlisted Make),White,FVI - Outcome,Vehicle was moved from original address requested,30,2048 W EVERGREEN AVE,60622,1162497.58153383,1909013.44511514,1,14,24,NA,41.90608902599,-87.67928380101,"(-87.6792838010132, 41.90608902598778)",2017
02/01/2017,Completed,03/30/2017,17-00599442,Abandoned Vehicle Complaint,N155898,Volkswagen,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,120,3827 S WINCHESTER AVE,60609,1163987.44982997,1879186.00081657,12,9,59,NA,41.82412553784,-87.6737471039,"(-87.67374710390443, 41.824125537838505)",2017
04/20/2017,Completed,05/23/2017,17-02363208,Abandoned Vehicle Complaint,Z687809,Lincoln,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,4011 N FRANCISCO AVE,60618,1156334.31847383,1926522.18038951,33,17,16,NA,41.95433634201,-87.70054815627,"(-87.70054815626607, 41.95433634200708)",2017
04/22/2017,Completed,05/17/2017,17-02409539,Abandoned Vehicle Complaint,1035W,NA,White,FVI - Outcome,Vehicle was moved from original address requested,14,1857 S LAWNDALE AVE,60623,1151993.72529321,1890696.04022249,24,10,29,NA,41.85545416285,-87.71743086884,"(-87.71743086884317, 41.85545416285308)",2017
01/19/2017,Completed,03/03/2017,17-00347892,Abandoned Vehicle Complaint,9470953,Jeep/Cherokee,Gold,FVI - Outcome,Return to Owner - Vehicle,14,3832 S PARNELL AVE,60609,1173262.14965,1879362.751975,11,9,60,NA,41.82431806653,-87.64000693731,"(-87.64000693731045, 41.82431806652632)",2017
02/28/2017,Completed,04/07/2017,17-01125740,Abandoned Vehicle Complaint,S101375,Ford,Green,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,5610 S MASSASOIT AVE,60638,1138994.05497501,1866812.35152405,23,8,56,NA,41.79045127088,-87.76602652245,"(-87.76602652244631, 41.790451270879956)",2017
02/08/2017,Completed,03/08/2017,17-00710069,Abandoned Vehicle Complaint,Q135032,Ford,Red,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,10,2818 S KENNETH AVE,60623,1147186.44301336,1884887.7720672,22,10,30,NA,41.83982194536,-87.7355184605,"(-87.73551846049534, 41.83982194535889)",2017
04/21/2017,Completed,05/15/2017,17-02375797,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,3012 W 54TH ST,60632,1157214.18262643,1868680.49168154,14,9,63,NA,41.79552701385,-87.69931052463,"(-87.69931052462533, 41.7955270138488)",2017
01/18/2017,Completed,03/08/2017,17-00315813,Abandoned Vehicle Complaint,NONE,Jeep/Cherokee,Black,FVI - Outcome,Return to Owner - Vehicle,NA,4622 N VIRGINIA AVE,60625,1157421.50056754,1930595.87817832,47,19,4,NA,41.96531894029,-87.69676536489,"(-87.69676536489294, 41.96531894028719)",2017
07/03/2017,Completed,07/11/2017,17-04386376,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,3710 N RECREATION DR,60613,1171852.76012914,1925414.36787846,46,19,6,NA,41.95094056975,-87.64387966885,"(-87.64387966884901, 41.95094056974903)",2017
03/31/2017,Completed - Dup,03/31/2017,17-01832887,Abandoned Vehicle Complaint,Q922375,Toyota,Black,FVI - Outcome,Create Work Order,20,2437 S FRANCISCO AVE,60623,1157418.73997947,1887516.01007067,12,10,30,NA,41.84707902309,-87.69761696919,"(-87.69761696918673, 41.847079023091155)",2017
03/30/2017,Completed,04/24/2017,17-01801504,Abandoned Vehicle Complaint,Q817097,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,30,5643 N MELVINA AVE,60646,1133911.14899505,1937156.24870838,45,16,10,NA,41.98418352115,-87.78271296714,"(-87.78271296713721, 41.984183521150015)",2017
